snapshot_date,ing_id,ing_name,percentage_stock_remaining,stock_utilization_rate
2023-02-25,ing030,"Truffle Fries",69.23,3.85
2023-02-25,ing031,Parmesan,100.00,0.00
2023-02-25,ing032,"Cauliflower Florets",63.64,0.00
2023-02-25,ing033,"Buffalo Sauce",93.33,0.00
2023-02-25,ing034,Ranch,100.00,0.00
2023-02-25,ing035,"Garlic Knots",81.82,3.03
2023-02-25,ing036,Kale,100.00,0.00
2023-02-25,ing037,Spinach,68.42,0.00
2023-02-25,ing038,Avocado,100.00,0.00
2023-02-25,ing039,"Mixed Seeds",100.00,0.00
2023-02-25,ing040,"Caramel Filling",62.50,6.25
2023-02-25,ing041,"Chocolate Syrup",100.00,0.00
2023-02-25,ing042,"Espresso Panna Base",69.23,0.00
2023-02-25,ing043,"Vanilla Syrup",100.00,0.00
2023-02-25,ing044,"Berry Mix",90.91,0.00
2023-02-25,ing045,"Oat Crumble",94.44,0.00
2023-02-25,ing046,"Mango Sticky Rice Mix",75.00,5.00
2023-02-25,ing047,"Cold Brew Coffee",44.00,8.00
2023-02-25,ing048,"Cold Brew Coffee 1.5L",35.42,10.42
2023-02-25,ing050,"Ginger Fizz 1.5L",45.45,9.09
2023-02-25,ing051,"Lime Mint Sparkle 33cl",82.50,8.75
2023-02-25,ing052,"Lime Mint Sparkle 1.5L",66.67,5.56
2023-02-25,ing053,"Berry Kombucha 33cl",80.77,2.56
2023-02-26,ing001,"Flatbread Dough (8-pack)",34.21,15.79
2023-02-26,ing002,"Roasted Red Peppers",100.00,0.00
2023-02-26,ing003,"Goat Cheese",73.33,6.67
2023-02-26,ing004,"Black Olives",92.59,0.00
2023-02-26,ing005,"Sun-Dried Tomatoes",100.00,0.00
2023-02-26,ing006,"Spicy Chicken",83.33,0.00
2023-02-26,ing007,Jalapenos,80.00,4.00
2023-02-26,ing008,"Smoked Gouda",50.00,0.00
2023-02-26,ing009,"Chipotle Sauce",85.00,0.00
2023-02-26,ing010,"Wild Mushrooms",11.11,11.11
2023-02-26,ing011,"Truffle Oil",37.50,25.00
2023-02-26,ing012,Mozzarella,62.50,4.17
2023-02-26,ing013,"Fresh Spinach",58.82,5.88
2023-02-26,ing014,"Italian Sausage",69.23,15.38
2023-02-26,ing015,"Roasted Garlic",78.95,5.26
2023-02-26,ing016,"Red Onion",53.85,3.85
2023-02-26,ing017,"Fresh Basil",80.00,0.00
2023-02-26,ing018,"Smoked Salmon",-88.89,33.33
2023-02-26,ing019,"Dill Cream Cheese",57.14,7.14
2023-02-26,ing020,Capers,81.82,0.00
2023-02-26,ing021,Arugula,88.24,0.00
2023-02-26,ing022,"BBQ Brisket",72.73,9.09
2023-02-26,ing023,"Cheddar Cheese",56.25,6.25
2023-02-26,ing024,"BBQ Sauce",88.89,0.00
2023-02-26,ing025,"Tandoori Chicken",100.00,0.00
2023-02-26,ing026,"Mint Yogurt",85.71,0.00
2023-02-26,ing027,"Green Chilli",100.00,0.00
2023-02-26,ing028,"Grilled Pineapple",69.23,7.69
2023-02-26,ing029,"Pulled Pork",50.00,20.00
2023-02-26,ing030,"Truffle Fries",65.38,3.85
2023-02-26,ing031,Parmesan,100.00,0.00
2023-02-26,ing035,"Garlic Knots",78.79,3.03
2023-02-26,ing042,"Espresso Panna Base",69.23,0.00
2023-02-26,ing043,"Vanilla Syrup",100.00,0.00
2023-02-26,ing044,"Berry Mix",90.91,0.00
2023-02-26,ing045,"Oat Crumble",94.44,0.00
2023-02-26,ing046,"Mango Sticky Rice Mix",70.00,5.00
2023-02-26,ing047,"Cold Brew Coffee",33.33,10.67
2023-02-26,ing049,"Ginger Fizz 33cl",45.12,13.41
2023-02-26,ing050,"Ginger Fizz 1.5L",32.73,12.73
2023-02-26,ing051,"Lime Mint Sparkle 33cl",70.00,12.50
2023-02-26,ing052,"Lime Mint Sparkle 1.5L",59.26,7.41
2023-02-26,ing053,"Berry Kombucha 33cl",74.36,6.41
2023-02-26,ing054,"Berry Kombucha 1.5L",50.00,3.85
2023-02-27,ing001,"Flatbread Dough (8-pack)",23.68,10.53
2023-02-27,ing002,"Roasted Red Peppers",100.00,0.00
2023-02-27,ing003,"Goat Cheese",73.33,0.00
2023-02-27,ing004,"Black Olives",92.59,0.00
2023-02-27,ing005,"Sun-Dried Tomatoes",100.00,0.00
2023-02-27,ing006,"Spicy Chicken",83.33,0.00
2023-02-27,ing007,Jalapenos,76.00,4.00
2023-02-27,ing008,"Smoked Gouda",92.86,0.00
2023-02-27,ing009,"Chipotle Sauce",85.00,0.00
2023-02-27,ing010,"Wild Mushrooms",44.44,5.56
2023-02-27,ing011,"Truffle Oil",62.50,12.50
2023-02-27,ing012,Mozzarella,58.33,4.17
2023-02-27,ing013,"Fresh Spinach",58.82,0.00
2023-02-27,ing014,"Italian Sausage",61.54,7.69
2023-02-27,ing015,"Roasted Garlic",78.95,0.00
2023-02-27,ing016,"Red Onion",50.00,3.85
2023-02-27,ing017,"Fresh Basil",80.00,0.00
2023-02-27,ing018,"Smoked Salmon",-133.33,44.44
2023-02-27,ing019,"Dill Cream Cheese",50.00,7.14
2023-02-27,ing020,Capers,81.82,0.00
2023-02-27,ing021,Arugula,88.24,0.00
2023-02-27,ing022,"BBQ Brisket",63.64,9.09
2023-02-27,ing023,"Cheddar Cheese",56.25,0.00
2023-02-27,ing024,"BBQ Sauce",88.89,0.00
2023-02-27,ing025,"Tandoori Chicken",91.67,8.33
2023-02-27,ing026,"Mint Yogurt",85.71,0.00
2023-02-27,ing027,"Green Chilli",100.00,0.00
2023-02-27,ing028,"Grilled Pineapple",69.23,0.00
2023-02-27,ing029,"Pulled Pork",40.00,10.00
2023-02-27,ing030,"Truffle Fries",61.54,3.85
2023-02-27,ing031,Parmesan,100.00,0.00
2023-02-27,ing032,"Cauliflower Florets",59.09,4.55
2023-02-27,ing033,"Buffalo Sauce",93.33,0.00
2023-02-27,ing034,Ranch,100.00,0.00
2023-02-27,ing035,"Garlic Knots",75.76,3.03
2023-02-27,ing036,Kale,100.00,0.00
2023-02-27,ing037,Spinach,68.42,0.00
2023-02-27,ing038,Avocado,100.00,0.00
2023-02-27,ing039,"Mixed Seeds",100.00,0.00
2023-02-27,ing040,"Caramel Filling",56.25,6.25
2023-02-27,ing041,"Chocolate Syrup",100.00,0.00
2023-02-27,ing042,"Espresso Panna Base",69.23,0.00
2023-02-27,ing043,"Vanilla Syrup",100.00,0.00
2023-02-27,ing044,"Berry Mix",90.91,0.00
2023-02-27,ing045,"Oat Crumble",94.44,0.00
2023-02-27,ing046,"Mango Sticky Rice Mix",60.00,10.00
2023-02-27,ing048,"Cold Brew Coffee 1.5L",85.42,4.17
2023-02-27,ing049,"Ginger Fizz 33cl",81.71,4.88
2023-02-27,ing050,"Ginger Fizz 1.5L",63.64,14.55
2023-02-27,ing051,"Lime Mint Sparkle 33cl",55.00,15.00
2023-02-27,ing052,"Lime Mint Sparkle 1.5L",51.85,7.41
2023-02-27,ing053,"Berry Kombucha 33cl",66.67,7.69
2023-02-27,ing054,"Berry Kombucha 1.5L",88.46,7.69
2023-02-28,ing001,"Flatbread Dough (8-pack)",55.26,18.42
2023-02-28,ing002,"Roasted Red Peppers",100.00,0.00
2023-02-28,ing003,"Goat Cheese",66.67,6.67
2023-02-28,ing004,"Black Olives",88.89,3.70
2023-02-28,ing005,"Sun-Dried Tomatoes",100.00,0.00
2023-02-28,ing006,"Spicy Chicken",75.00,8.33
2023-02-28,ing007,Jalapenos,68.00,8.00
2023-02-28,ing008,"Smoked Gouda",85.71,7.14
2023-02-28,ing009,"Chipotle Sauce",80.00,5.00
2023-02-28,ing010,"Wild Mushrooms",38.89,5.56
2023-02-28,ing011,"Truffle Oil",50.00,12.50
2023-02-28,ing012,Mozzarella,54.17,4.17
2023-02-28,ing013,"Fresh Spinach",100.00,0.00
2023-02-28,ing014,"Italian Sausage",53.85,7.69
2023-02-28,ing015,"Roasted Garlic",78.95,0.00
2023-02-28,ing016,"Red Onion",84.62,3.85
2023-02-28,ing017,"Fresh Basil",80.00,0.00
2023-02-28,ing018,"Smoked Salmon",-177.78,44.44
2023-02-28,ing019,"Dill Cream Cheese",42.86,7.14
2023-02-28,ing020,Capers,81.82,0.00
2023-02-28,ing021,Arugula,88.24,0.00
2023-02-28,ing022,"BBQ Brisket",54.55,9.09
2023-02-28,ing023,"Cheddar Cheese",87.50,6.25
2023-02-28,ing024,"BBQ Sauce",88.89,0.00
2023-02-28,ing025,"Tandoori Chicken",83.33,8.33
2023-02-28,ing026,"Mint Yogurt",85.71,0.00
2023-02-28,ing027,"Green Chilli",100.00,0.00
2023-02-28,ing028,"Grilled Pineapple",61.54,7.69
2023-02-28,ing029,"Pulled Pork",30.00,10.00
2023-02-28,ing032,"Cauliflower Florets",54.55,4.55
2023-02-28,ing033,"Buffalo Sauce",93.33,0.00
2023-02-28,ing034,Ranch,100.00,0.00
2023-02-28,ing035,"Garlic Knots",72.73,3.03
2023-02-28,ing036,Kale,100.00,0.00
2023-02-28,ing037,Spinach,68.42,0.00
2023-02-28,ing038,Avocado,100.00,0.00
2023-02-28,ing039,"Mixed Seeds",100.00,0.00
2023-02-28,ing040,"Caramel Filling",56.25,0.00
2023-02-28,ing041,"Chocolate Syrup",100.00,0.00
2023-02-28,ing042,"Espresso Panna Base",69.23,0.00
2023-02-28,ing043,"Vanilla Syrup",100.00,0.00
2023-02-28,ing044,"Berry Mix",90.91,0.00
2023-02-28,ing045,"Oat Crumble",94.44,0.00
2023-02-28,ing046,"Mango Sticky Rice Mix",55.00,5.00
2023-02-28,ing048,"Cold Brew Coffee 1.5L",68.75,16.67
2023-02-28,ing049,"Ginger Fizz 33cl",78.05,3.66
2023-02-28,ing050,"Ginger Fizz 1.5L",52.73,10.91
2023-02-28,ing051,"Lime Mint Sparkle 33cl",52.50,2.50
2023-02-28,ing052,"Lime Mint Sparkle 1.5L",44.44,7.41
2023-02-28,ing053,"Berry Kombucha 33cl",64.10,2.56
2023-02-28,ing054,"Berry Kombucha 1.5L",80.77,7.69
2023-03-01,ing001,"Flatbread Dough (8-pack)",44.74,10.53
2023-03-01,ing002,"Roasted Red Peppers",100.00,0.00
2023-03-01,ing003,"Goat Cheese",66.67,0.00
2023-03-01,ing004,"Black Olives",88.89,0.00
2023-03-01,ing005,"Sun-Dried Tomatoes",100.00,0.00
2023-03-01,ing006,"Spicy Chicken",66.67,8.33
2023-03-01,ing007,Jalapenos,60.00,8.00
2023-03-01,ing008,"Smoked Gouda",78.57,7.14
2023-03-01,ing009,"Chipotle Sauce",80.00,0.00
2023-03-01,ing011,"Truffle Oil",87.50,0.00
2023-03-01,ing012,Mozzarella,54.17,0.00
2023-03-01,ing014,"Italian Sausage",84.62,7.69
2023-03-01,ing015,"Roasted Garlic",73.68,5.26
2023-03-01,ing016,"Red Onion",80.77,3.85
2023-03-01,ing017,"Fresh Basil",80.00,0.00
2023-03-01,ing018,"Smoked Salmon",-77.78,55.56
2023-03-01,ing019,"Dill Cream Cheese",71.43,14.29
2023-03-01,ing020,Capers,72.73,9.09
2023-03-01,ing021,Arugula,82.35,5.88
2023-03-01,ing022,"BBQ Brisket",81.82,9.09
2023-03-01,ing023,"Cheddar Cheese",81.25,6.25
2023-03-01,ing024,"BBQ Sauce",88.89,0.00
2023-03-01,ing025,"Tandoori Chicken",75.00,8.33
2023-03-01,ing026,"Mint Yogurt",85.71,0.00
2023-03-01,ing027,"Green Chilli",100.00,0.00
2023-03-01,ing028,"Grilled Pineapple",53.85,7.69
2023-03-01,ing029,"Pulled Pork",60.00,20.00
2023-03-01,ing030,"Truffle Fries",57.69,3.85
2023-03-01,ing031,Parmesan,100.00,0.00
2023-03-01,ing032,"Cauliflower Florets",54.55,0.00
2023-03-01,ing033,"Buffalo Sauce",93.33,0.00
2023-03-01,ing034,Ranch,100.00,0.00
2023-03-01,ing035,"Garlic Knots",66.67,6.06
2023-03-01,ing036,Kale,100.00,0.00
2023-03-01,ing037,Spinach,63.16,5.26
2023-03-01,ing038,Avocado,100.00,0.00
2023-03-01,ing039,"Mixed Seeds",100.00,0.00
2023-03-01,ing040,"Caramel Filling",87.50,6.25
2023-03-01,ing041,"Chocolate Syrup",100.00,0.00
2023-03-01,ing042,"Espresso Panna Base",69.23,0.00
2023-03-01,ing043,"Vanilla Syrup",100.00,0.00
2023-03-01,ing044,"Berry Mix",86.36,4.55
2023-03-01,ing045,"Oat Crumble",88.89,5.56
2023-03-01,ing047,"Cold Brew Coffee",72.00,2.67
2023-03-01,ing048,"Cold Brew Coffee 1.5L",58.33,10.42
2023-03-01,ing049,"Ginger Fizz 33cl",71.95,6.10
2023-03-01,ing052,"Lime Mint Sparkle 1.5L",79.63,5.56
2023-03-01,ing053,"Berry Kombucha 33cl",41.03,23.08
2023-03-01,ing054,"Berry Kombucha 1.5L",67.31,13.46
2023-03-02,ing001,"Flatbread Dough (8-pack)",23.68,21.05
2023-03-02,ing002,"Roasted Red Peppers",100.00,0.00
2023-03-02,ing003,"Goat Cheese",60.00,6.67
2023-03-02,ing004,"Black Olives",88.89,0.00
2023-03-02,ing005,"Sun-Dried Tomatoes",100.00,0.00
2023-03-02,ing006,"Spicy Chicken",58.33,8.33
2023-03-02,ing007,Jalapenos,56.00,4.00
2023-03-02,ing008,"Smoked Gouda",71.43,7.14
2023-03-02,ing009,"Chipotle Sauce",75.00,5.00
2023-03-02,ing010,"Wild Mushrooms",27.78,11.11
2023-03-02,ing011,"Truffle Oil",62.50,25.00
2023-03-02,ing012,Mozzarella,91.67,4.17
2023-03-02,ing013,"Fresh Spinach",94.12,5.88
2023-03-02,ing014,"Italian Sausage",69.23,15.38
2023-03-02,ing015,"Roasted Garlic",68.42,5.26
2023-03-02,ing016,"Red Onion",76.92,3.85
2023-03-02,ing017,"Fresh Basil",80.00,0.00
2023-03-02,ing018,"Smoked Salmon",-88.89,11.11
2023-03-02,ing019,"Dill Cream Cheese",71.43,0.00
2023-03-02,ing020,Capers,72.73,0.00
2023-03-02,ing021,Arugula,82.35,0.00
2023-03-02,ing022,"BBQ Brisket",72.73,9.09
2023-03-02,ing023,"Cheddar Cheese",75.00,6.25
2023-03-02,ing024,"BBQ Sauce",88.89,0.00
2023-03-02,ing025,"Tandoori Chicken",75.00,0.00
2023-03-02,ing026,"Mint Yogurt",85.71,0.00
2023-03-02,ing027,"Green Chilli",100.00,0.00
2023-03-02,ing028,"Grilled Pineapple",53.85,0.00
2023-03-02,ing029,"Pulled Pork",60.00,0.00
2023-03-02,ing030,"Truffle Fries",53.85,3.85
2023-03-02,ing031,Parmesan,100.00,0.00
2023-03-02,ing035,"Garlic Knots",63.64,3.03
2023-03-02,ing036,Kale,100.00,0.00
2023-03-02,ing037,Spinach,57.89,5.26
2023-03-02,ing038,Avocado,100.00,0.00
2023-03-02,ing039,"Mixed Seeds",100.00,0.00
2023-03-02,ing040,"Caramel Filling",87.50,0.00
2023-03-02,ing041,"Chocolate Syrup",100.00,0.00
2023-03-02,ing042,"Espresso Panna Base",61.54,7.69
2023-03-02,ing043,"Vanilla Syrup",100.00,0.00
2023-03-02,ing046,"Mango Sticky Rice Mix",95.00,0.00
2023-03-02,ing048,"Cold Brew Coffee 1.5L",35.42,22.92
2023-03-02,ing051,"Lime Mint Sparkle 33cl",96.25,1.25
2023-03-02,ing052,"Lime Mint Sparkle 1.5L",68.52,11.11
2023-03-02,ing053,"Berry Kombucha 33cl",38.46,2.56
2023-03-02,ing054,"Berry Kombucha 1.5L",59.62,7.69
2023-03-03,ing001,"Flatbread Dough (8-pack)",10.53,13.16
2023-03-03,ing002,"Roasted Red Peppers",100.00,0.00
2023-03-03,ing003,"Goat Cheese",60.00,0.00
2023-03-03,ing004,"Black Olives",88.89,0.00
2023-03-03,ing005,"Sun-Dried Tomatoes",100.00,0.00
2023-03-03,ing006,"Spicy Chicken",50.00,8.33
2023-03-03,ing007,Jalapenos,48.00,8.00
2023-03-03,ing008,"Smoked Gouda",64.29,7.14
2023-03-03,ing009,"Chipotle Sauce",70.00,5.00
2023-03-03,ing010,"Wild Mushrooms",27.78,0.00
2023-03-03,ing011,"Truffle Oil",62.50,0.00
2023-03-03,ing012,Mozzarella,87.50,4.17
2023-03-03,ing013,"Fresh Spinach",94.12,0.00
2023-03-03,ing014,"Italian Sausage",53.85,15.38
2023-03-03,ing015,"Roasted Garlic",63.16,5.26
2023-03-03,ing016,"Red Onion",73.08,3.85
2023-03-03,ing017,"Fresh Basil",80.00,0.00
2023-03-03,ing018,"Smoked Salmon",-111.11,22.22
2023-03-03,ing019,"Dill Cream Cheese",64.29,7.14
2023-03-03,ing020,Capers,72.73,0.00
2023-03-03,ing021,Arugula,82.35,0.00
2023-03-03,ing022,"BBQ Brisket",63.64,9.09
2023-03-03,ing023,"Cheddar Cheese",75.00,0.00
2023-03-03,ing024,"BBQ Sauce",88.89,0.00
2023-03-03,ing025,"Tandoori Chicken",75.00,0.00
2023-03-03,ing026,"Mint Yogurt",85.71,0.00
2023-03-03,ing027,"Green Chilli",100.00,0.00
2023-03-03,ing028,"Grilled Pineapple",76.92,15.38
2023-03-03,ing029,"Pulled Pork",30.00,30.00
2023-03-03,ing032,"Cauliflower Florets",95.45,0.00
2023-03-03,ing033,"Buffalo Sauce",93.33,0.00
2023-03-03,ing034,Ranch,100.00,0.00
2023-03-03,ing036,Kale,95.00,5.00
2023-03-03,ing037,Spinach,47.37,10.53
2023-03-03,ing038,Avocado,93.33,6.67
2023-03-03,ing039,"Mixed Seeds",94.12,5.88
2023-03-03,ing040,"Caramel Filling",81.25,6.25
2023-03-03,ing041,"Chocolate Syrup",100.00,0.00
2023-03-03,ing042,"Espresso Panna Base",61.54,0.00
2023-03-03,ing043,"Vanilla Syrup",100.00,0.00
2023-03-03,ing044,"Berry Mix",86.36,0.00
2023-03-03,ing045,"Oat Crumble",88.89,0.00
2023-03-03,ing046,"Mango Sticky Rice Mix",95.00,0.00
2023-03-03,ing047,"Cold Brew Coffee",56.00,16.00
2023-03-03,ing048,"Cold Brew Coffee 1.5L",58.33,18.75
2023-03-03,ing049,"Ginger Fizz 33cl",64.63,7.32
2023-03-03,ing050,"Ginger Fizz 1.5L",98.18,1.82
2023-03-03,ing051,"Lime Mint Sparkle 33cl",88.75,7.50
2023-03-03,ing052,"Lime Mint Sparkle 1.5L",55.56,12.96
2023-03-03,ing053,"Berry Kombucha 33cl",32.05,6.41
2023-03-03,ing054,"Berry Kombucha 1.5L",55.77,3.85
2023-03-04,ing001,"Flatbread Dough (8-pack)",-13.16,23.68
2023-03-04,ing002,"Roasted Red Peppers",95.45,4.55
2023-03-04,ing003,"Goat Cheese",86.67,13.33
2023-03-04,ing004,"Black Olives",85.19,3.70
2023-03-04,ing005,"Sun-Dried Tomatoes",94.44,5.56
2023-03-04,ing006,"Spicy Chicken",83.33,8.33
2023-03-04,ing007,Jalapenos,80.00,8.00
2023-03-04,ing008,"Smoked Gouda",57.14,7.14
2023-03-04,ing009,"Chipotle Sauce",65.00,5.00
2023-03-04,ing010,"Wild Mushrooms",16.67,11.11
2023-03-04,ing011,"Truffle Oil",75.00,25.00
2023-03-04,ing012,Mozzarella,83.33,4.17
2023-03-04,ing013,"Fresh Spinach",88.24,5.88
2023-03-04,ing014,"Italian Sausage",46.15,7.69
2023-03-04,ing015,"Roasted Garlic",63.16,0.00
2023-03-04,ing016,"Red Onion",69.23,3.85
2023-03-04,ing017,"Fresh Basil",80.00,0.00
2023-03-04,ing018,"Smoked Salmon",-144.44,33.33
2023-03-04,ing019,"Dill Cream Cheese",57.14,7.14
2023-03-04,ing020,Capers,72.73,0.00
2023-03-04,ing021,Arugula,82.35,0.00
2023-03-04,ing022,"BBQ Brisket",54.55,9.09
2023-03-04,ing023,"Cheddar Cheese",68.75,6.25
2023-03-04,ing024,"BBQ Sauce",88.89,0.00
2023-03-04,ing028,"Grilled Pineapple",69.23,7.69
2023-03-04,ing029,"Pulled Pork",60.00,10.00
2023-03-04,ing030,"Truffle Fries",88.46,3.85
2023-03-04,ing031,Parmesan,100.00,0.00
2023-03-04,ing032,"Cauliflower Florets",90.91,4.55
2023-03-04,ing033,"Buffalo Sauce",93.33,0.00
2023-03-04,ing034,Ranch,100.00,0.00
2023-03-04,ing035,"Garlic Knots",60.61,3.03
2023-03-04,ing036,Kale,95.00,0.00
2023-03-04,ing037,Spinach,47.37,0.00
2023-03-04,ing038,Avocado,93.33,0.00
2023-03-04,ing039,"Mixed Seeds",94.12,0.00
2023-03-04,ing042,"Espresso Panna Base",53.85,7.69
2023-03-04,ing043,"Vanilla Syrup",100.00,0.00
2023-03-04,ing044,"Berry Mix",81.82,4.55
2023-03-04,ing045,"Oat Crumble",88.89,0.00
2023-03-04,ing046,"Mango Sticky Rice Mix",95.00,0.00
2023-03-04,ing047,"Cold Brew Coffee",49.33,6.67
2023-03-04,ing048,"Cold Brew Coffee 1.5L",50.00,8.33
2023-03-04,ing049,"Ginger Fizz 33cl",63.41,1.22
2023-03-04,ing050,"Ginger Fizz 1.5L",94.55,3.64
2023-03-04,ing051,"Lime Mint Sparkle 33cl",85.00,3.75
2023-03-04,ing052,"Lime Mint Sparkle 1.5L",48.15,7.41
2023-03-04,ing053,"Berry Kombucha 33cl",83.33,7.69
2023-03-04,ing054,"Berry Kombucha 1.5L",48.08,7.69
2023-03-05,ing001,"Flatbread Dough (8-pack)",15.79,15.79
2023-03-05,ing002,"Roasted Red Peppers",95.45,0.00
2023-03-05,ing003,"Goat Cheese",80.00,6.67
2023-03-05,ing004,"Black Olives",81.48,3.70
2023-03-05,ing005,"Sun-Dried Tomatoes",94.44,0.00
2023-03-05,ing006,"Spicy Chicken",83.33,0.00
2023-03-05,ing007,Jalapenos,80.00,0.00
2023-03-05,ing008,"Smoked Gouda",57.14,0.00
2023-03-05,ing009,"Chipotle Sauce",65.00,0.00
2023-03-05,ing010,"Wild Mushrooms",5.56,11.11
2023-03-05,ing011,"Truffle Oil",50.00,25.00
2023-03-05,ing012,Mozzarella,79.17,4.17
2023-03-05,ing013,"Fresh Spinach",82.35,5.88
2023-03-05,ing014,"Italian Sausage",84.62,7.69
2023-03-05,ing015,"Roasted Garlic",63.16,0.00
2023-03-05,ing016,"Red Onion",65.38,3.85
2023-03-05,ing017,"Fresh Basil",80.00,0.00
2023-03-05,ing018,"Smoked Salmon",0.00,33.33
2023-03-05,ing019,"Dill Cream Cheese",50.00,7.14
2023-03-05,ing020,Capers,72.73,0.00
2023-03-05,ing021,Arugula,82.35,0.00
2023-03-05,ing022,"BBQ Brisket",81.82,9.09
2023-03-05,ing023,"Cheddar Cheese",62.50,6.25
2023-03-05,ing024,"BBQ Sauce",88.89,0.00
2023-03-05,ing025,"Tandoori Chicken",75.00,0.00
2023-03-05,ing026,"Mint Yogurt",85.71,0.00
2023-03-05,ing027,"Green Chilli",100.00,0.00
2023-03-05,ing028,"Grilled Pineapple",69.23,0.00
2023-03-05,ing029,"Pulled Pork",50.00,10.00
2023-03-05,ing032,"Cauliflower Florets",90.91,0.00
2023-03-05,ing033,"Buffalo Sauce",93.33,0.00
2023-03-05,ing034,Ranch,100.00,0.00
2023-03-05,ing035,"Garlic Knots",60.61,0.00
2023-03-05,ing036,Kale,95.00,0.00
2023-03-05,ing037,Spinach,84.21,5.26
2023-03-05,ing038,Avocado,93.33,0.00
2023-03-05,ing039,"Mixed Seeds",94.12,0.00
2023-03-05,ing040,"Caramel Filling",75.00,6.25
2023-03-05,ing041,"Chocolate Syrup",100.00,0.00
2023-03-05,ing042,"Espresso Panna Base",46.15,7.69
2023-03-05,ing043,"Vanilla Syrup",100.00,0.00
2023-03-05,ing044,"Berry Mix",77.27,4.55
2023-03-05,ing045,"Oat Crumble",83.33,5.56
2023-03-05,ing046,"Mango Sticky Rice Mix",90.00,5.00
2023-03-05,ing047,"Cold Brew Coffee",36.00,13.33
2023-03-05,ing048,"Cold Brew Coffee 1.5L",79.17,12.50
2023-03-05,ing049,"Ginger Fizz 33cl",54.88,8.54
2023-03-05,ing050,"Ginger Fizz 1.5L",85.45,9.09
2023-03-05,ing051,"Lime Mint Sparkle 33cl",80.00,5.00
2023-03-05,ing052,"Lime Mint Sparkle 1.5L",40.74,7.41
2023-03-05,ing053,"Berry Kombucha 33cl",78.21,5.13
2023-03-05,ing054,"Berry Kombucha 1.5L",80.77,7.69
2023-03-06,ing001,"Flatbread Dough (8-pack)",2.63,13.16
2023-03-06,ing002,"Roasted Red Peppers",95.45,0.00
2023-03-06,ing003,"Goat Cheese",80.00,0.00
2023-03-06,ing004,"Black Olives",81.48,0.00
2023-03-06,ing005,"Sun-Dried Tomatoes",94.44,0.00
2023-03-06,ing006,"Spicy Chicken",75.00,8.33
2023-03-06,ing007,Jalapenos,76.00,4.00
2023-03-06,ing008,"Smoked Gouda",50.00,7.14
2023-03-06,ing009,"Chipotle Sauce",65.00,0.00
2023-03-06,ing010,"Wild Mushrooms",61.11,0.00
2023-03-06,ing011,"Truffle Oil",50.00,0.00
2023-03-06,ing012,Mozzarella,79.17,0.00
2023-03-06,ing013,"Fresh Spinach",82.35,0.00
2023-03-06,ing014,"Italian Sausage",69.23,15.38
2023-03-06,ing015,"Roasted Garlic",57.89,5.26
2023-03-06,ing016,"Red Onion",57.69,7.69
2023-03-06,ing017,"Fresh Basil",70.00,10.00
2023-03-06,ing018,"Smoked Salmon",-11.11,11.11
2023-03-06,ing019,"Dill Cream Cheese",42.86,7.14
2023-03-06,ing020,Capers,72.73,0.00
2023-03-06,ing021,Arugula,82.35,0.00
2023-03-06,ing022,"BBQ Brisket",63.64,18.18
2023-03-06,ing023,"Cheddar Cheese",50.00,12.50
2023-03-06,ing024,"BBQ Sauce",83.33,5.56
2023-03-06,ing025,"Tandoori Chicken",66.67,8.33
2023-03-06,ing026,"Mint Yogurt",78.57,7.14
2023-03-06,ing027,"Green Chilli",100.00,0.00
2023-03-06,ing032,"Cauliflower Florets",90.91,0.00
2023-03-06,ing033,"Buffalo Sauce",93.33,0.00
2023-03-06,ing034,Ranch,100.00,0.00
2023-03-06,ing035,"Garlic Knots",57.58,3.03
2023-03-06,ing036,Kale,95.00,0.00
2023-03-06,ing037,Spinach,78.95,5.26
2023-03-06,ing038,Avocado,93.33,0.00
2023-03-06,ing039,"Mixed Seeds",94.12,0.00
2023-03-06,ing040,"Caramel Filling",75.00,0.00
2023-03-06,ing041,"Chocolate Syrup",100.00,0.00
2023-03-06,ing042,"Espresso Panna Base",84.62,0.00
2023-03-06,ing043,"Vanilla Syrup",100.00,0.00
2023-03-06,ing044,"Berry Mix",77.27,0.00
2023-03-06,ing045,"Oat Crumble",83.33,0.00
2023-03-06,ing046,"Mango Sticky Rice Mix",90.00,0.00
2023-03-06,ing047,"Cold Brew Coffee",73.33,6.67
2023-03-06,ing048,"Cold Brew Coffee 1.5L",66.67,12.50
2023-03-06,ing049,"Ginger Fizz 33cl",48.78,6.10
2023-03-06,ing050,"Ginger Fizz 1.5L",80.00,5.45
2023-03-06,ing051,"Lime Mint Sparkle 33cl",72.50,7.50
2023-03-06,ing052,"Lime Mint Sparkle 1.5L",77.78,7.41
2023-03-06,ing054,"Berry Kombucha 1.5L",65.38,15.38
2023-03-07,ing001,"Flatbread Dough (8-pack)",-7.89,10.53
2023-03-07,ing002,"Roasted Red Peppers",95.45,0.00
2023-03-07,ing003,"Goat Cheese",80.00,0.00
2023-03-07,ing004,"Black Olives",81.48,0.00
2023-03-07,ing005,"Sun-Dried Tomatoes",94.44,0.00
2023-03-07,ing006,"Spicy Chicken",75.00,0.00
2023-03-07,ing007,Jalapenos,72.00,4.00
2023-03-07,ing008,"Smoked Gouda",92.86,0.00
2023-03-07,ing009,"Chipotle Sauce",65.00,0.00
