transaction_id,ing_id,transaction_date,transaction_type,change_qty,supplier_id,previous_receipt_date,order_burst_days
txn03100,ing003,2023-12-08,PURCHASE_ORDER,6,sup003,2023-12-05,3
txn03173,ing003,2023-12-15,PURCHASE_ORDER,6,sup003,2023-12-10,5
txn03243,ing003,2023-12-22,PURCHASE_ORDER,6,sup003,2023-12-17,5
txn03310,ing003,2023-12-28,PURCHASE_ORDER,6,sup003,2023-12-24,4
txn03378,ing003,2024-01-03,PURCHASE_ORDER,6,sup003,2023-12-30,4
txn03424,ing003,2024-01-08,PURCHASE_ORDER,6,sup003,2024-01-05,3
txn03513,ing003,2024-01-16,PURCHASE_ORDER,6,sup003,2024-01-10,6
txn03555,ing003,2024-01-20,PURCHASE_ORDER,7,sup003,2024-01-18,2
txn03617,ing003,2024-01-25,PURCHASE_ORDER,6,sup003,2024-01-22,3
txn03721,ing003,2024-02-04,PURCHASE_ORDER,6,sup003,2024-01-27,8
txn03779,ing003,2024-02-10,PURCHASE_ORDER,6,sup003,2024-02-06,4
txn03874,ing003,2024-02-18,PURCHASE_ORDER,6,sup003,2024-02-12,6
txn03933,ing003,2024-02-24,PURCHASE_ORDER,6,sup003,2024-02-20,4
txn04001,ing003,2024-03-02,PURCHASE_ORDER,6,sup003,2024-02-26,5
txn04056,ing003,2024-03-07,PURCHASE_ORDER,7,sup003,2024-03-04,3
txn04117,ing003,2024-03-13,PURCHASE_ORDER,6,sup003,2024-03-09,4
txn04205,ing003,2024-03-21,PURCHASE_ORDER,6,sup003,2024-03-15,6
txn04308,ing003,2024-03-30,PURCHASE_ORDER,7,sup003,2024-03-23,7
txn04361,ing003,2024-04-04,PURCHASE_ORDER,6,sup003,2024-04-01,3
txn04443,ing003,2024-04-12,PURCHASE_ORDER,6,sup003,2024-04-06,6
txn04505,ing003,2024-04-18,PURCHASE_ORDER,6,sup003,2024-04-14,4
txn04553,ing003,2024-04-23,PURCHASE_ORDER,6,sup003,2024-04-20,3
txn04631,ing003,2024-04-30,PURCHASE_ORDER,6,sup003,2024-04-25,5
txn04718,ing003,2024-05-08,PURCHASE_ORDER,6,sup003,2024-05-02,6
txn04767,ing003,2024-05-13,PURCHASE_ORDER,6,sup003,2024-05-10,3
txn04823,ing003,2024-05-18,PURCHASE_ORDER,6,sup003,2024-05-15,3
txn04891,ing003,2024-05-25,PURCHASE_ORDER,6,sup003,2024-05-20,5
txn04975,ing003,2024-06-02,PURCHASE_ORDER,6,sup003,2024-05-27,6
txn05018,ing003,2024-06-07,PURCHASE_ORDER,6,sup003,2024-06-04,3
txn05080,ing003,2024-06-13,PURCHASE_ORDER,6,sup003,2024-06-09,4
txn05136,ing003,2024-06-18,PURCHASE_ORDER,6,sup003,2024-06-15,3
txn05203,ing003,2024-06-24,PURCHASE_ORDER,6,sup003,2024-06-20,4
txn05256,ing003,2024-06-30,PURCHASE_ORDER,6,sup003,2024-06-26,4
txn05305,ing003,2024-07-05,PURCHASE_ORDER,6,sup003,2024-07-02,3
txn05369,ing003,2024-07-10,PURCHASE_ORDER,6,sup003,2024-07-07,3
txn05481,ing003,2024-07-21,PURCHASE_ORDER,6,sup003,2024-07-12,9
txn05551,ing003,2024-07-28,PURCHASE_ORDER,6,sup003,2024-07-23,5
txn05633,ing003,2024-08-05,PURCHASE_ORDER,6,sup003,2024-07-30,6
txn05698,ing003,2024-08-12,PURCHASE_ORDER,6,sup003,2024-08-07,5
txn05774,ing003,2024-08-19,PURCHASE_ORDER,6,sup003,2024-08-14,5
txn05838,ing003,2024-08-25,PURCHASE_ORDER,6,sup003,2024-08-21,4
txn05908,ing003,2024-09-01,PURCHASE_ORDER,7,sup003,2024-08-27,5
txn05975,ing003,2024-09-08,PURCHASE_ORDER,6,sup003,2024-09-03,5
txn06033,ing003,2024-09-14,PURCHASE_ORDER,6,sup003,2024-09-10,4
txn06094,ing003,2024-09-21,PURCHASE_ORDER,6,sup003,2024-09-16,5
txn06189,ing003,2024-09-30,PURCHASE_ORDER,6,sup003,2024-09-23,7
txn06290,ing003,2024-10-10,PURCHASE_ORDER,6,sup003,2024-10-02,8
txn06353,ing003,2024-10-17,PURCHASE_ORDER,6,sup003,2024-10-12,5
txn06462,ing003,2024-10-27,PURCHASE_ORDER,6,sup003,2024-10-19,8
txn06527,ing003,2024-11-03,PURCHASE_ORDER,6,sup003,2024-10-29,5
txn06600,ing003,2024-11-10,PURCHASE_ORDER,6,sup003,2024-11-05,5
txn06718,ing003,2024-11-22,PURCHASE_ORDER,6,sup003,2024-11-12,10
txn06802,ing003,2024-12-01,PURCHASE_ORDER,6,sup003,2024-11-24,7
txn06859,ing003,2024-12-07,PURCHASE_ORDER,6,sup003,2024-12-03,4
txn06897,ing003,2024-12-11,PURCHASE_ORDER,6,sup003,2024-12-09,2
txn06986,ing003,2024-12-20,PURCHASE_ORDER,7,sup003,2024-12-13,7
txn07027,ing003,2024-12-24,PURCHASE_ORDER,6,sup003,2024-12-22,2
txn07084,ing003,2024-12-30,PURCHASE_ORDER,6,sup003,2024-12-26,4
txn07153,ing003,2025-01-05,PURCHASE_ORDER,6,sup003,2025-01-01,4
txn07233,ing003,2025-01-13,PURCHASE_ORDER,6,sup003,2025-01-07,6
txn07322,ing003,2025-01-21,PURCHASE_ORDER,6,sup003,2025-01-15,6
txn07400,ing003,2025-01-28,PURCHASE_ORDER,6,sup003,2025-01-23,5
txn07473,ing003,2025-02-03,PURCHASE_ORDER,8,sup003,2025-01-30,4
txn07556,ing003,2025-02-11,PURCHASE_ORDER,6,sup003,2025-02-05,6
txn07633,ing003,2025-02-19,PURCHASE_ORDER,7,sup003,2025-02-13,6
txn07711,ing003,2025-02-26,PURCHASE_ORDER,6,sup003,2025-02-21,5
txn07777,ing003,2025-03-04,PURCHASE_ORDER,6,sup003,2025-02-28,4
txn07845,ing003,2025-03-11,PURCHASE_ORDER,6,sup003,2025-03-06,5
txn07914,ing003,2025-03-17,PURCHASE_ORDER,6,sup003,2025-03-13,4
txn07998,ing003,2025-03-25,PURCHASE_ORDER,6,sup003,2025-03-19,6
txn08072,ing003,2025-03-31,PURCHASE_ORDER,6,sup003,2025-03-27,4
txn08140,ing003,2025-04-06,PURCHASE_ORDER,6,sup003,2025-04-02,4
txn08212,ing003,2025-04-14,PURCHASE_ORDER,6,sup003,2025-04-08,6
txn08293,ing003,2025-04-22,PURCHASE_ORDER,6,sup003,2025-04-16,6
txn08362,ing003,2025-04-29,PURCHASE_ORDER,6,sup003,2025-04-24,5
txn08447,ing003,2025-05-08,PURCHASE_ORDER,6,sup003,2025-05-01,7
txn08546,ing003,2025-05-18,PURCHASE_ORDER,6,sup003,2025-05-10,8
txn08616,ing003,2025-05-25,PURCHASE_ORDER,6,sup003,2025-05-20,5
txn08690,ing003,2025-06-02,PURCHASE_ORDER,6,sup003,2025-05-27,6
txn08763,ing003,2025-06-08,PURCHASE_ORDER,6,sup003,2025-06-04,4
txn08829,ing003,2025-06-15,PURCHASE_ORDER,6,sup003,2025-06-10,5
txn08905,ing003,2025-06-23,PURCHASE_ORDER,6,sup003,2025-06-17,6
txn08972,ing003,2025-06-30,PURCHASE_ORDER,7,sup003,2025-06-25,5
txn09042,ing003,2025-07-07,PURCHASE_ORDER,7,sup003,2025-07-02,5
txn09117,ing003,2025-07-14,PURCHASE_ORDER,6,sup003,2025-07-09,5
txn09179,ing003,2025-07-20,PURCHASE_ORDER,6,sup003,2025-07-16,4
txn09261,ing003,2025-07-27,PURCHASE_ORDER,8,sup003,2025-07-22,5
txn09363,ing003,2025-08-06,PURCHASE_ORDER,6,sup003,2025-07-29,8
txn09482,ing003,2025-08-17,PURCHASE_ORDER,6,sup003,2025-08-08,9
txn09560,ing003,2025-08-23,PURCHASE_ORDER,6,sup003,2025-08-19,4
txn09623,ing003,2025-08-29,PURCHASE_ORDER,6,sup003,2025-08-25,4
txn09665,ing003,2025-09-03,PURCHASE_ORDER,6,sup003,2025-08-31,3
txn09756,ing003,2025-09-12,PURCHASE_ORDER,6,sup003,2025-09-05,7
txn09832,ing003,2025-09-19,PURCHASE_ORDER,6,sup003,2025-09-14,5
txn09879,ing003,2025-09-23,PURCHASE_ORDER,6,sup003,2025-09-21,2
txn09956,ing003,2025-10-01,PURCHASE_ORDER,6,sup003,2025-09-25,6
txn10023,ing003,2025-10-07,PURCHASE_ORDER,6,sup003,2025-10-03,4
txn10127,ing003,2025-10-17,PURCHASE_ORDER,6,sup003,2025-10-09,8
txn10206,ing003,2025-10-24,PURCHASE_ORDER,6,sup003,2025-10-19,5
txn00597,ing004,2023-04-17,PURCHASE_ORDER,11,sup002,2023-03-26,22
txn01182,ing004,2023-06-12,PURCHASE_ORDER,11,sup002,2023-04-20,53
txn01455,ing004,2023-07-08,PURCHASE_ORDER,11,sup002,2023-06-15,23
txn01662,ing004,2023-07-26,PURCHASE_ORDER,11,sup002,2023-07-11,15
txn01995,ing004,2023-08-27,PURCHASE_ORDER,11,sup004,2023-07-29,29
txn02347,ing004,2023-09-29,PURCHASE_ORDER,11,sup004,2023-08-31,29
txn02639,ing004,2023-10-25,PURCHASE_ORDER,11,sup002,2023-10-03,22
txn02922,ing004,2023-11-22,PURCHASE_ORDER,11,sup002,2023-10-28,25
txn03289,ing004,2023-12-26,PURCHASE_ORDER,11,sup004,2023-11-25,31
txn03606,ing004,2024-01-24,PURCHASE_ORDER,11,sup002,2023-12-30,25
txn03919,ing004,2024-02-22,PURCHASE_ORDER,11,sup004,2024-01-27,26
txn04182,ing004,2024-03-19,PURCHASE_ORDER,11,sup004,2024-02-26,22
txn04544,ing004,2024-04-22,PURCHASE_ORDER,11,sup002,2024-03-23,30
txn04871,ing004,2024-05-23,PURCHASE_ORDER,11,sup002,2024-04-25,28
txn05114,ing004,2024-06-16,PURCHASE_ORDER,11,sup004,2024-05-26,21
txn05399,ing004,2024-07-13,PURCHASE_ORDER,11,sup004,2024-06-20,23
txn05653,ing004,2024-08-07,PURCHASE_ORDER,11,sup002,2024-07-17,21
txn05909,ing004,2024-09-01,PURCHASE_ORDER,11,sup002,2024-08-10,22
txn06342,ing004,2024-10-16,PURCHASE_ORDER,11,sup004,2024-09-04,42
txn06753,ing004,2024-11-26,PURCHASE_ORDER,11,sup004,2024-10-20,37
txn06931,ing004,2024-12-14,PURCHASE_ORDER,11,sup004,2024-11-30,14
txn07220,ing004,2025-01-12,PURCHASE_ORDER,11,sup002,2024-12-18,25
txn07734,ing004,2025-02-28,PURCHASE_ORDER,11,sup004,2025-01-15,44
txn08038,ing004,2025-03-28,PURCHASE_ORDER,11,sup002,2025-03-04,24
txn08381,ing004,2025-05-01,PURCHASE_ORDER,11,sup002,2025-03-31,31
txn08681,ing004,2025-06-01,PURCHASE_ORDER,11,sup004,2025-05-04,28
txn08973,ing004,2025-06-30,PURCHASE_ORDER,11,sup002,2025-06-05,25
txn09434,ing004,2025-08-13,PURCHASE_ORDER,11,sup004,2025-07-03,41
txn09666,ing004,2025-09-03,PURCHASE_ORDER,11,sup002,2025-08-17,17
txn09906,ing004,2025-09-26,PURCHASE_ORDER,11,sup004,2025-09-06,20
txn01048,ing005,2023-05-31,PURCHASE_ORDER,7,sup002,2023-04-16,45
txn01493,ing005,2023-07-11,PURCHASE_ORDER,7,sup002,2023-06-05,36
txn01673,ing005,2023-07-27,PURCHASE_ORDER,7,sup002,2023-07-16,11
txn02121,ing005,2023-09-07,PURCHASE_ORDER,7,sup004,2023-08-01,37
txn02425,ing005,2023-10-05,PURCHASE_ORDER,7,sup004,2023-09-11,24
txn02993,ing005,2023-11-29,PURCHASE_ORDER,7,sup004,2023-10-09,51
txn03302,ing005,2023-12-27,PURCHASE_ORDER,7,sup002,2023-12-03,24
txn03618,ing005,2024-01-25,PURCHASE_ORDER,7,sup002,2024-01-01,24
txn04043,ing005,2024-03-06,PURCHASE_ORDER,7,sup004,2024-01-30,36
txn04352,ing005,2024-04-03,PURCHASE_ORDER,7,sup002,2024-03-10,24
txn04788,ing005,2024-05-15,PURCHASE_ORDER,7,sup002,2024-04-08,37
txn05104,ing005,2024-06-15,PURCHASE_ORDER,7,sup004,2024-05-20,26
txn05482,ing005,2024-07-21,PURCHASE_ORDER,7,sup004,2024-06-19,32
txn05871,ing005,2024-08-28,PURCHASE_ORDER,7,sup004,2024-07-25,34
txn06719,ing005,2024-11-22,PURCHASE_ORDER,7,sup004,2024-09-01,82
txn07015,ing005,2024-12-23,PURCHASE_ORDER,7,sup002,2024-11-26,27
txn07417,ing005,2025-01-29,PURCHASE_ORDER,7,sup004,2024-12-28,32
txn08049,ing005,2025-03-29,PURCHASE_ORDER,7,sup004,2025-02-02,55
txn08636,ing005,2025-05-27,PURCHASE_ORDER,7,sup002,2025-04-02,55
txn09118,ing005,2025-07-14,PURCHASE_ORDER,7,sup002,2025-06-01,43
txn09629,ing005,2025-08-30,PURCHASE_ORDER,7,sup004,2025-07-19,42
txn09957,ing005,2025-10-01,PURCHASE_ORDER,7,sup004,2025-09-03,28
txn00111,ing006,2023-03-02,PURCHASE_ORDER,5,sup004,2023-02-25,5
txn00179,ing006,2023-03-09,PURCHASE_ORDER,5,sup004,2023-03-04,5
txn00225,ing006,2023-03-13,PURCHASE_ORDER,5,sup004,2023-03-11,2
txn00315,ing006,2023-03-22,PURCHASE_ORDER,5,sup004,2023-03-15,7
txn00402,ing006,2023-03-30,PURCHASE_ORDER,5,sup004,2023-03-24,6
txn00478,ing006,2023-04-06,PURCHASE_ORDER,6,sup004,2023-04-01,5
txn00539,ing006,2023-04-11,PURCHASE_ORDER,5,sup004,2023-04-08,3
txn00644,ing006,2023-04-21,PURCHASE_ORDER,5,sup004,2023-04-13,8
txn00718,ing006,2023-04-29,PURCHASE_ORDER,5,sup004,2023-04-23,6
txn00774,ing006,2023-05-04,PURCHASE_ORDER,6,sup004,2023-05-01,3
txn00888,ing006,2023-05-15,PURCHASE_ORDER,5,sup004,2023-05-06,9
txn00998,ing006,2023-05-26,PURCHASE_ORDER,6,sup004,2023-05-17,9
txn01086,ing006,2023-06-03,PURCHASE_ORDER,5,sup004,2023-05-28,6
txn01148,ing006,2023-06-09,PURCHASE_ORDER,5,sup004,2023-06-05,4
txn01205,ing006,2023-06-14,PURCHASE_ORDER,5,sup004,2023-06-11,3
txn01273,ing006,2023-06-20,PURCHASE_ORDER,5,sup004,2023-06-16,4
txn01333,ing006,2023-06-26,PURCHASE_ORDER,5,sup004,2023-06-22,4
txn01397,ing006,2023-07-02,PURCHASE_ORDER,5,sup004,2023-06-28,4
txn01442,ing006,2023-07-07,PURCHASE_ORDER,5,sup004,2023-07-04,3
txn01522,ing006,2023-07-13,PURCHASE_ORDER,5,sup004,2023-07-09,4
txn01608,ing006,2023-07-21,PURCHASE_ORDER,5,sup004,2023-07-15,6
txn01704,ing006,2023-07-30,PURCHASE_ORDER,5,sup004,2023-07-23,7
txn01772,ing006,2023-08-05,PURCHASE_ORDER,5,sup004,2023-08-01,4
txn01843,ing006,2023-08-12,PURCHASE_ORDER,5,sup004,2023-08-07,5
txn01943,ing006,2023-08-22,PURCHASE_ORDER,6,sup004,2023-08-14,8
txn02027,ing006,2023-08-30,PURCHASE_ORDER,5,sup004,2023-08-24,6
txn02122,ing006,2023-09-07,PURCHASE_ORDER,5,sup004,2023-09-01,6
txn02176,ing006,2023-09-12,PURCHASE_ORDER,5,sup004,2023-09-09,3
txn02251,ing006,2023-09-20,PURCHASE_ORDER,5,sup004,2023-09-14,6
txn02315,ing006,2023-09-26,PURCHASE_ORDER,5,sup004,2023-09-22,4
txn02426,ing006,2023-10-05,PURCHASE_ORDER,5,sup004,2023-09-28,7
txn02527,ing006,2023-10-15,PURCHASE_ORDER,5,sup004,2023-10-07,8
txn02612,ing006,2023-10-23,PURCHASE_ORDER,5,sup004,2023-10-17,6
txn02709,ing006,2023-11-01,PURCHASE_ORDER,5,sup004,2023-10-25,7
txn02795,ing006,2023-11-10,PURCHASE_ORDER,5,sup004,2023-11-03,7
txn02863,ing006,2023-11-17,PURCHASE_ORDER,5,sup004,2023-11-12,5
txn02958,ing006,2023-11-26,PURCHASE_ORDER,5,sup004,2023-11-19,7
txn03061,ing006,2023-12-05,PURCHASE_ORDER,5,sup004,2023-11-28,7
txn03121,ing006,2023-12-10,PURCHASE_ORDER,5,sup004,2023-12-07,3
txn03193,ing006,2023-12-17,PURCHASE_ORDER,5,sup004,2023-12-12,5
txn03244,ing006,2023-12-22,PURCHASE_ORDER,6,sup004,2023-12-19,3
txn03303,ing006,2023-12-27,PURCHASE_ORDER,5,sup004,2023-12-24,3
txn03379,ing006,2024-01-03,PURCHASE_ORDER,5,sup004,2023-12-29,5
txn03448,ing006,2024-01-10,PURCHASE_ORDER,6,sup004,2024-01-05,5
txn03493,ing006,2024-01-14,PURCHASE_ORDER,5,sup004,2024-01-12,2
txn03548,ing006,2024-01-19,PURCHASE_ORDER,5,sup004,2024-01-16,3
txn03607,ing006,2024-01-24,PURCHASE_ORDER,5,sup004,2024-01-21,3
txn03651,ing006,2024-01-28,PURCHASE_ORDER,5,sup004,2024-01-26,2
txn03722,ing006,2024-02-04,PURCHASE_ORDER,5,sup004,2024-01-30,5
txn03798,ing006,2024-02-12,PURCHASE_ORDER,5,sup004,2024-02-06,6
txn03857,ing006,2024-02-17,PURCHASE_ORDER,5,sup004,2024-02-14,3
txn03957,ing006,2024-02-26,PURCHASE_ORDER,5,sup004,2024-02-19,7
txn03979,ing006,2024-02-29,PURCHASE_ORDER,5,sup004,2024-02-28,1
txn04104,ing006,2024-03-12,PURCHASE_ORDER,6,sup004,2024-03-02,10
txn04183,ing006,2024-03-19,PURCHASE_ORDER,5,sup004,2024-03-14,5
txn04238,ing006,2024-03-24,PURCHASE_ORDER,5,sup004,2024-03-21,3
txn04297,ing006,2024-03-29,PURCHASE_ORDER,5,sup004,2024-03-26,3
txn04375,ing006,2024-04-05,PURCHASE_ORDER,5,sup004,2024-03-31,5
txn04468,ing006,2024-04-14,PURCHASE_ORDER,5,sup004,2024-04-07,7
txn04525,ing006,2024-04-20,PURCHASE_ORDER,5,sup004,2024-04-16,4
txn04673,ing006,2024-05-04,PURCHASE_ORDER,5,sup004,2024-04-22,12
txn04732,ing006,2024-05-10,PURCHASE_ORDER,5,sup004,2024-05-06,4
txn04789,ing006,2024-05-15,PURCHASE_ORDER,5,sup004,2024-05-12,3
txn04872,ing006,2024-05-23,PURCHASE_ORDER,5,sup004,2024-05-17,6
txn04976,ing006,2024-06-02,PURCHASE_ORDER,5,sup004,2024-05-25,8
txn05019,ing006,2024-06-07,PURCHASE_ORDER,5,sup004,2024-06-04,3
txn05137,ing006,2024-06-18,PURCHASE_ORDER,5,sup004,2024-06-09,9
txn05204,ing006,2024-06-24,PURCHASE_ORDER,5,sup004,2024-06-20,4
txn05237,ing006,2024-06-28,PURCHASE_ORDER,5,sup004,2024-06-26,2
txn05289,ing006,2024-07-03,PURCHASE_ORDER,5,sup004,2024-06-30,3
txn05424,ing006,2024-07-16,PURCHASE_ORDER,5,sup004,2024-07-05,11
txn05491,ing006,2024-07-22,PURCHASE_ORDER,5,sup004,2024-07-18,4
txn05552,ing006,2024-07-28,PURCHASE_ORDER,5,sup004,2024-07-24,4
txn05596,ing006,2024-08-02,PURCHASE_ORDER,5,sup004,2024-07-30,3
txn05690,ing006,2024-08-11,PURCHASE_ORDER,5,sup004,2024-08-04,7
txn05775,ing006,2024-08-19,PURCHASE_ORDER,5,sup004,2024-08-13,6
txn05872,ing006,2024-08-28,PURCHASE_ORDER,5,sup004,2024-08-21,7
txn05956,ing006,2024-09-06,PURCHASE_ORDER,5,sup004,2024-08-30,7
txn06023,ing006,2024-09-13,PURCHASE_ORDER,5,sup004,2024-09-08,5
txn06073,ing006,2024-09-19,PURCHASE_ORDER,5,sup004,2024-09-15,4
txn06137,ing006,2024-09-25,PURCHASE_ORDER,5,sup004,2024-09-21,4
txn06209,ing006,2024-10-02,PURCHASE_ORDER,5,sup004,2024-09-27,5
txn06268,ing006,2024-10-08,PURCHASE_ORDER,5,sup004,2024-10-04,4
txn06329,ing006,2024-10-15,PURCHASE_ORDER,5,sup004,2024-10-10,5
txn06452,ing006,2024-10-26,PURCHASE_ORDER,5,sup004,2024-10-17,9
txn06528,ing006,2024-11-03,PURCHASE_ORDER,5,sup004,2024-10-28,6
txn06590,ing006,2024-11-09,PURCHASE_ORDER,5,sup004,2024-11-05,4
txn06643,ing006,2024-11-15,PURCHASE_ORDER,5,sup004,2024-11-11,4
txn06735,ing006,2024-11-24,PURCHASE_ORDER,5,sup004,2024-11-17,7
txn06786,ing006,2024-11-29,PURCHASE_ORDER,5,sup004,2024-11-26,3
txn06869,ing006,2024-12-08,PURCHASE_ORDER,5,sup004,2024-12-01,7
txn06946,ing006,2024-12-16,PURCHASE_ORDER,5,sup004,2024-12-10,6
txn07037,ing006,2024-12-25,PURCHASE_ORDER,5,sup004,2024-12-18,7
txn07108,ing006,2025-01-01,PURCHASE_ORDER,5,sup004,2024-12-27,5
txn07176,ing006,2025-01-07,PURCHASE_ORDER,5,sup004,2025-01-03,4
txn07221,ing006,2025-01-12,PURCHASE_ORDER,5,sup004,2025-01-09,3
txn07323,ing006,2025-01-21,PURCHASE_ORDER,5,sup004,2025-01-14,7
txn07401,ing006,2025-01-28,PURCHASE_ORDER,6,sup004,2025-01-23,5
txn07529,ing006,2025-02-09,PURCHASE_ORDER,6,sup004,2025-01-30,10
txn07586,ing006,2025-02-14,PURCHASE_ORDER,5,sup004,2025-02-11,3
txn07642,ing006,2025-02-20,PURCHASE_ORDER,5,sup004,2025-02-16,4
txn07712,ing006,2025-02-26,PURCHASE_ORDER,5,sup004,2025-02-22,4
txn07802,ing006,2025-03-07,PURCHASE_ORDER,5,sup004,2025-02-28,7
txn07887,ing006,2025-03-14,PURCHASE_ORDER,5,sup004,2025-03-09,5
txn07939,ing006,2025-03-19,PURCHASE_ORDER,5,sup004,2025-03-16,3
txn08031,ing006,2025-03-27,PURCHASE_ORDER,5,sup004,2025-03-21,6
txn08092,ing006,2025-04-02,PURCHASE_ORDER,5,sup004,2025-03-29,4
txn08151,ing006,2025-04-07,PURCHASE_ORDER,5,sup004,2025-04-04,3
txn08240,ing006,2025-04-17,PURCHASE_ORDER,5,sup004,2025-04-09,8
txn08281,ing006,2025-04-21,PURCHASE_ORDER,5,sup004,2025-04-19,2
txn08382,ing006,2025-05-01,PURCHASE_ORDER,5,sup004,2025-04-23,8
txn08471,ing006,2025-05-11,PURCHASE_ORDER,5,sup004,2025-05-03,8
txn08534,ing006,2025-05-17,PURCHASE_ORDER,5,sup004,2025-05-13,4
txn08637,ing006,2025-05-27,PURCHASE_ORDER,5,sup004,2025-05-19,8
txn08712,ing006,2025-06-04,PURCHASE_ORDER,5,sup004,2025-05-29,6
txn08837,ing006,2025-06-16,PURCHASE_ORDER,5,sup004,2025-06-06,10
txn08899,ing006,2025-06-22,PURCHASE_ORDER,5,sup004,2025-06-18,4
txn08965,ing006,2025-06-29,PURCHASE_ORDER,6,sup004,2025-06-24,5
txn09020,ing006,2025-07-05,PURCHASE_ORDER,5,sup004,2025-07-01,4
txn09066,ing006,2025-07-09,PURCHASE_ORDER,5,sup004,2025-07-07,2
txn09124,ing006,2025-07-15,PURCHASE_ORDER,5,sup004,2025-07-11,4
txn09192,ing006,2025-07-21,PURCHASE_ORDER,5,sup004,2025-07-17,4
txn09254,ing006,2025-07-26,PURCHASE_ORDER,5,sup004,2025-07-23,3
txn09326,ing006,2025-08-03,PURCHASE_ORDER,5,sup004,2025-07-28,6
txn09447,ing006,2025-08-14,PURCHASE_ORDER,5,sup004,2025-08-05,9
txn09533,ing006,2025-08-21,PURCHASE_ORDER,5,sup004,2025-08-16,5
txn09581,ing006,2025-08-26,PURCHASE_ORDER,5,sup004,2025-08-23,3
txn09700,ing006,2025-09-06,PURCHASE_ORDER,5,sup004,2025-08-28,9
txn09794,ing006,2025-09-16,PURCHASE_ORDER,5,sup004,2025-09-08,8
txn09867,ing006,2025-09-22,PURCHASE_ORDER,5,sup004,2025-09-18,4
txn09948,ing006,2025-09-30,PURCHASE_ORDER,5,sup004,2025-09-24,6
txn09986,ing006,2025-10-04,PURCHASE_ORDER,5,sup004,2025-10-02,2
txn10060,ing006,2025-10-11,PURCHASE_ORDER,5,sup004,2025-10-06,5
txn10128,ing006,2025-10-17,PURCHASE_ORDER,5,sup004,2025-10-13,4
txn00103,ing007,2023-03-01,PURCHASE_ORDER,10,sup002,2023-02-25,4
txn00180,ing007,2023-03-09,PURCHASE_ORDER,11,sup007,2023-03-04,5
txn00271,ing007,2023-03-18,PURCHASE_ORDER,10,sup007,2023-03-13,5
txn00353,ing007,2023-03-26,PURCHASE_ORDER,10,sup007,2023-03-22,4
txn00468,ing007,2023-04-05,PURCHASE_ORDER,10,sup002,2023-03-30,6
txn00556,ing007,2023-04-13,PURCHASE_ORDER,10,sup002,2023-04-08,5
txn00645,ing007,2023-04-21,PURCHASE_ORDER,10,sup007,2023-04-16,5
txn00729,ing007,2023-04-30,PURCHASE_ORDER,10,sup002,2023-04-25,5
txn00809,ing007,2023-05-07,PURCHASE_ORDER,10,sup002,2023-05-03,4
txn00940,ing007,2023-05-20,PURCHASE_ORDER,10,sup007,2023-05-10,10
txn01017,ing007,2023-05-28,PURCHASE_ORDER,10,sup002,2023-05-24,4
txn01132,ing007,2023-06-07,PURCHASE_ORDER,11,sup002,2023-05-31,7
txn01216,ing007,2023-06-15,PURCHASE_ORDER,10,sup002,2023-06-10,5
txn01325,ing007,2023-06-25,PURCHASE_ORDER,11,sup002,2023-06-18,7
txn01398,ing007,2023-07-02,PURCHASE_ORDER,10,sup007,2023-06-28,4
txn01466,ing007,2023-07-09,PURCHASE_ORDER,10,sup002,2023-07-06,3
txn01596,ing007,2023-07-20,PURCHASE_ORDER,10,sup002,2023-07-12,8
txn01674,ing007,2023-07-27,PURCHASE_ORDER,10,sup002,2023-07-23,4
txn01762,ing007,2023-08-04,PURCHASE_ORDER,11,sup002,2023-07-30,5
txn01835,ing007,2023-08-11,PURCHASE_ORDER,10,sup007,2023-08-07,4
txn01909,ing007,2023-08-19,PURCHASE_ORDER,10,sup002,2023-08-15,4
txn02009,ing007,2023-08-28,PURCHASE_ORDER,11,sup007,2023-08-22,6
txn02105,ing007,2023-09-06,PURCHASE_ORDER,10,sup007,2023-09-01,5
txn02186,ing007,2023-09-13,PURCHASE_ORDER,10,sup002,2023-09-10,3
txn02264,ing007,2023-09-21,PURCHASE_ORDER,10,sup002,2023-09-16,5
txn02348,ing007,2023-09-29,PURCHASE_ORDER,10,sup007,2023-09-24,5
txn02443,ing007,2023-10-07,PURCHASE_ORDER,10,sup002,2023-10-03,4
txn02537,ing007,2023-10-16,PURCHASE_ORDER,10,sup002,2023-10-10,6
txn02601,ing007,2023-10-22,PURCHASE_ORDER,10,sup002,2023-10-19,3
txn02698,ing007,2023-10-31,PURCHASE_ORDER,10,sup007,2023-10-25,6
txn02778,ing007,2023-11-08,PURCHASE_ORDER,11,sup002,2023-11-04,4
txn02878,ing007,2023-11-18,PURCHASE_ORDER,10,sup007,2023-11-11,7
txn02959,ing007,2023-11-26,PURCHASE_ORDER,10,sup002,2023-11-22,4
txn03049,ing007,2023-12-04,PURCHASE_ORDER,10,sup002,2023-11-29,5
txn03122,ing007,2023-12-10,PURCHASE_ORDER,10,sup007,2023-12-07,3
txn03200,ing007,2023-12-18,PURCHASE_ORDER,11,sup002,2023-12-14,4
txn03278,ing007,2023-12-25,PURCHASE_ORDER,10,sup007,2023-12-21,4
txn03366,ing007,2024-01-02,PURCHASE_ORDER,11,sup007,2023-12-29,4
txn03425,ing007,2024-01-08,PURCHASE_ORDER,10,sup002,2024-01-06,2
